Feature ID	Type	Contig	Start	Stop	Frame	Strand	Length (bp)	Function	Subsystem	NCBI GI	locus
fig|1873.143.peg.5406	CDS	O3_1	5502249	5502839	3	+	591	Short-chain dehydrogenase/reductase SDR	- none -	 	 
fig|1873.143.peg.5407	CDS	O3_1	5502932	5503699	2	+	768	Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46)	CBSS-176299.4.peg.1996A; <br>Glycerol and Glycerol-3-phosphate Uptake and Utilization	 	 
fig|1873.143.peg.5408	CDS	O3_1	5503718	5505106	2	+	1389	Uncharacterized MFS-type transporter	- none -	 	 
fig|1873.143.peg.5409	CDS	O3_1	5505160	5505876	1	+	717	Thymidine kinase (EC 2.7.1.21)	pyrimidine conversions	 	 
fig|1873.143.peg.5410	CDS	O3_1	5507112	5505904	-3	-	1209	Putative transmembrane protein	- none -	 	 
fig|1873.143.peg.5411	CDS	O3_1	5507509	5507099	-1	-	411	hypothetical protein	- none -	 	 
fig|1873.143.peg.5412	CDS	O3_1	5507705	5509408	2	+	1704	Acyl-CoA dehydrogenase	- none -	 	 
fig|1873.143.peg.5413	CDS	O3_1	5509485	5509832	3	+	348	hypothetical protein	- none -	 	 
fig|1873.143.peg.5414	CDS	O3_1	5510231	5509854	-2	-	378	hypothetical protein	- none -	 	 
fig|1873.143.peg.5415	CDS	O3_1	5510700	5510257	-3	-	444	hypothetical protein	- none -	 	 
fig|1873.143.peg.5416	CDS	O3_1	5511728	5510730	-2	-	999	Phage integrase	- none -	 	 
fig|1873.143.peg.5417	CDS	O3_1	5511808	5512839	1	+	1032	Transcriptional regulator, YafY family	- none -	 	 
fig|1873.143.peg.5418	CDS	O3_1	5513260	5512829	-1	-	432	Heat shock protein Hsp20	- none -	 	 
fig|1873.143.peg.5419	CDS	O3_1	5513827	5513363	-1	-	465	hypothetical protein	- none -	 	 
fig|1873.143.peg.5420	CDS	O3_1	5514381	5513920	-3	-	462	Transcriptional regulator, MarR family	- none -	 	 
fig|1873.143.peg.5421	CDS	O3_1	5514949	5514434	-1	-	516	hypothetical protein	- none -	 	 
fig|1873.143.peg.5422	CDS	O3_1	5515507	5515007	-1	-	501	Transcriptional regulator, MarR family	- none -	 	 
fig|1873.143.peg.5423	CDS	O3_1	5515576	5516820	1	+	1245	hypothetical protein	- none -	 	 
fig|1873.143.peg.5424	CDS	O3_1	5517523	5516840	-1	-	684	hypothetical protein	- none -	 	 
fig|1873.143.peg.5425	CDS	O3_1	5518155	5517550	-3	-	606	Ribosomal-protein-S5p-alanine acetyltransferase (EC 2.3.1.128)	- none -	 	 
fig|1873.143.peg.5426	CDS	O3_1	5519199	5518327	-3	-	873	SAM-dependent methyltransferase	- none -	 	 
fig|1873.143.peg.5427	CDS	O3_1	5519925	5519326	-3	-	600	Transcriptional regulator SCO0376, Xre-family with cupin domain	- none -	 	 
fig|1873.143.peg.5428	CDS	O3_1	5520201	5522039	3	+	1839	hypothetical protein	- none -	 	 
fig|1873.143.peg.5429	CDS	O3_1	5522101	5522439	1	+	339	hypothetical protein	- none -	 	 
fig|1873.143.peg.5430	CDS	O3_1	5523468	5522635	-3	-	834	AclJ	- none -	 	 
fig|1873.143.peg.5431	CDS	O3_1	5524650	5523895	-3	-	756	hypothetical protein	- none -	 	 
fig|1873.143.peg.5432	CDS	O3_1	5524842	5524693	-3	-	150	hypothetical protein	- none -	 	 
fig|1873.143.peg.5433	CDS	O3_1	5524876	5525541	1	+	666	FIG01131406: hypothetical protein	- none -	 	 
fig|1873.143.peg.5434	CDS	O3_1	5525554	5526516	1	+	963	Efflux ABC transporter, ATP-binding protein	- none -	 	 
fig|1873.143.peg.5435	CDS	O3_1	5526513	5527304	3	+	792	Efflux ABC transporter, permease protein	- none -	 	 
fig|1873.143.peg.5436	CDS	O3_1	5528036	5527452	-2	-	585	Transcriptional regulator, AcrR family	- none -	 	 
fig|1873.143.peg.5437	CDS	O3_1	5528123	5528296	2	+	174	hypothetical protein	- none -	 	 
fig|1873.143.peg.5438	CDS	O3_1	5528302	5528841	1	+	540	hypothetical protein	- none -	 	 
fig|1873.143.peg.5439	CDS	O3_1	5528934	5529464	3	+	531	putative membrane protein	- none -	 	 
fig|1873.143.peg.5440	CDS	O3_1	5529613	5530188	1	+	576	hypothetical protein	- none -	 	 
fig|1873.143.peg.5441	CDS	O3_1	5530689	5530279	-3	-	411	Cupin 2, conserved barrel domain protein	- none -	 	 
fig|1873.143.peg.5442	CDS	O3_1	5531743	5530727	-1	-	1017	Threonine dehydrogenase and related Zn-dependent dehydrogenases	Threonine degradation	 	 
fig|1873.143.peg.5443	CDS	O3_1	5531892	5532776	3	+	885	Putative DNA-binding protein	- none -	 	 
fig|1873.143.peg.5444	CDS	O3_1	5534301	5533792	-3	-	510	hypothetical protein	- none -	 	 
fig|1873.143.peg.5445	CDS	O3_1	5534537	5535187	2	+	651	Lysine exporter protein LysE/YggA	- none -	 	 
fig|1873.143.peg.5446	CDS	O3_1	5535547	5536344	1	+	798	hypothetical protein	- none -	 	 
fig|1873.143.peg.5447	CDS	O3_1	5536431	5537594	3	+	1164	hypothetical protein	- none -	 	 
fig|1873.143.peg.5448	CDS	O3_1	5539077	5537605	-3	-	1473	Di-tripeptide/cation symporter DtpT	- none -	 	 
fig|1873.143.peg.5449	CDS	O3_1	5539298	5539639	2	+	342	FIG00820327: hypothetical protein	Lipid-linked oligosaccharide synthesis related cluster	 	 
fig|1873.143.peg.5450	CDS	O3_1	5540238	5539714	-3	-	525	Cytoplasmic membrane protein FsxA	Lipid-linked oligosaccharide synthesis related cluster	 	 
fig|1873.143.peg.5451	CDS	O3_1	5541114	5540305	-3	-	810	Undecaprenyl-phosphate mannosyltransferase (EC 2.4.1.54)	- none -	 	 
fig|1873.143.peg.5452	CDS	O3_1	5542610	5541150	-2	-	1461	Apolipoprotein N-acyltransferase (EC 2.3.1.-) in lipid-linked oligosaccharide synthesis cluster	Lipid-linked oligosaccharide synthesis related cluster	 	 
fig|1873.143.peg.5453	CDS	O3_1	5542584	5543087	3	+	504	hypothetical protein	- none -	 	 
fig|1873.143.peg.5454	CDS	O3_1	5544519	5543182	-3	-	1338	Probable reactivating factor for an aminomutase or amino-lyase	- none -	 	 
fig|1873.143.peg.5455	CDS	O3_1	5544908	5544516	-2	-	393	3-aminobutyryl-CoA ammonia-lyase (EC 4.3.1.14)	- none -	 	 
fig|1873.143.peg.5456	CDS	O3_1	5545663	5544905	-1	-	759	L-beta-lysine 5,6-aminomutase beta subunit (EC 5.4.3.3) @ D-lysine 5,6-aminomutase beta subunit (EC 5.4.3.4)	Lysine degradation	 	 
fig|1873.143.peg.5457	CDS	O3_1	5547219	5545660	-3	-	1560	L-beta-lysine 5,6-aminomutase alpha subunit (EC 5.4.3.3) @ D-lysine 5,6-aminomutase alpha subunit (EC 5.4.3.4)	Lysine degradation	 	 
fig|1873.143.peg.5458	CDS	O3_1	5548858	5547287	-1	-	1572	Exoenzymes regulatory protein AepA in lipid-linked oligosaccharide synthesis cluster	Lipid-linked oligosaccharide synthesis related cluster	 	 
fig|1873.143.peg.5459	CDS	O3_1	5549924	5548863	-2	-	1062	3,5-diaminohexanoate dehydrogenase (EC 1.4.1.11)	- none -	 	 
fig|1873.143.peg.5460	CDS	O3_1	5550068	5551474	2	+	1407	Lysine 2,3-aminomutase (EC 5.4.3.2)	Lysine degradation	 	 
fig|1873.143.peg.5461	CDS	O3_1	5551551	5552672	3	+	1122	hypothetical protein	- none -	 	 
fig|1873.143.peg.5462	CDS	O3_1	5553324	5552695	-3	-	630	Polysaccharide deacetylase	- none -	 	 
fig|1873.143.peg.5463	CDS	O3_1	5553335	5553913	2	+	579	hypothetical protein	- none -	 	 
fig|1873.143.peg.5464	CDS	O3_1	5554761	5554240	-3	-	522	hypothetical protein	- none -	 	 
fig|1873.143.peg.5465	CDS	O3_1	5555201	5554860	-2	-	342	Protein of unknown function UPF0060	- none -	 	 
fig|1873.143.peg.5466	CDS	O3_1	5555471	5555277	-2	-	195	hypothetical protein	- none -	 	 
fig|1873.143.peg.5467	CDS	O3_1	5556838	5556332	-1	-	507	Transcriptional regulator, AsnC family	- none -	 	 
fig|1873.143.peg.5468	CDS	O3_1	5558087	5556945	-2	-	1143	Acyl-CoA dehydrogenase, short-chain specific (EC 1.3.8.1)	- none -	 	 
fig|1873.143.peg.5469	CDS	O3_1	5559199	5558084	-1	-	1116	peptidase M24	- none -	 	 
fig|1873.143.peg.5470	CDS	O3_1	5560054	5559209	-1	-	846	Inositol-1-monophosphatase (EC 3.1.3.25)	- none -	 	 
fig|1873.143.peg.5471	CDS	O3_1	5560256	5561626	2	+	1371	Chitinase (EC 3.2.1.14)	Chitin and N-acetylglucosamine utilization	 	 
fig|1873.143.peg.5472	CDS	O3_1	5562064	5563608	1	+	1545	Putative monooxygenase	- none -	 	 
fig|1873.143.peg.5473	CDS	O3_1	5564807	5563680	-2	-	1128	hypothetical protein	- none -	 	 
fig|1873.143.peg.5474	CDS	O3_1	5564890	5565105	1	+	216	hypothetical protein	- none -	 	 
fig|1873.143.peg.5475	CDS	O3_1	5565140	5566084	2	+	945	DNA polymerase I (EC 2.7.7.7)	DNA Repair Base Excision	 	 
fig|1873.143.peg.5476	CDS	O3_1	5566216	5566869	1	+	654	Lipolytic enzyme, G-D-S-L	- none -	 	 
fig|1873.143.peg.5477	CDS	O3_1	5566866	5567789	3	+	924	putative phosphotransferase	- none -	 	 
fig|1873.143.peg.5478	CDS	O3_1	5570608	5567813	-1	-	2796	FIG005666: putative helicase	Cluster-based Subsystem Grouping Hypotheticals - perhaps Proteosome Related	 	 
fig|1873.143.peg.5479	CDS	O3_1	5570671	5571465	1	+	795	Putative hydrolase	- none -	 	 
fig|1873.143.peg.5480	CDS	O3_1	5571592	5572503	1	+	912	Permease of the drug/metabolite transporter (DMT) superfamily	- none -	 	 
fig|1873.143.peg.5481	CDS	O3_1	5573407	5572466	-1	-	942	Diacylglycerol kinase-related protein	- none -	 	 
fig|1873.143.peg.5482	CDS	O3_1	5574546	5573593	-3	-	954	Twin-arginine translocation protein TatC	Cluster-based Subsystem Grouping Hypotheticals - perhaps Proteosome Related; <br>Twin-arginine translocation system	 	 
fig|1873.143.peg.5483	CDS	O3_1	5574858	5574565	-3	-	294	Twin-arginine translocation protein TatA	Cluster-based Subsystem Grouping Hypotheticals - perhaps Proteosome Related; <br>Twin-arginine translocation system	 	 
fig|1873.143.peg.5484	CDS	O3_1	5575312	5575064	-1	-	249	hypothetical protein	- none -	 	 
fig|1873.143.peg.5485	CDS	O3_1	5576384	5575323	-2	-	1062	FIG019733: possible DNA-binding protein	Cluster-based Subsystem Grouping Hypotheticals - perhaps Proteosome Related	 	 
fig|1873.143.peg.5486	CDS	O3_1	5577379	5576381	-1	-	999	FIG005453: Putative DeoR-family transcriptional regulator	Cluster-based Subsystem Grouping Hypotheticals - perhaps Proteosome Related	 	 
fig|1873.143.peg.5487	CDS	O3_1	5577508	5578509	1	+	1002	Membrane transport protein	- none -	 	 
fig|1873.143.peg.5488	CDS	O3_1	5578658	5579743	2	+	1086	hypothetical protein	- none -	 	 
fig|1873.143.peg.5489	CDS	O3_1	5579979	5579785	-3	-	195	hypothetical protein	- none -	 	 
fig|1873.143.peg.5490	CDS	O3_1	5581406	5580048	-2	-	1359	Pup ligase PafA, possible component of postulated heterodimer PafA-PafA&#39;	Cluster-based Subsystem Grouping Hypotheticals - perhaps Proteosome Related; <br>Proteasome archaeal	 	 
fig|1873.143.peg.5491	CDS	O3_1	5581595	5582587	2	+	993	dTDP-glucose 4,6-dehydratase (EC 4.2.1.46)	- none -	 	 
fig|1873.143.peg.5492	CDS	O3_1	5583458	5582631	-2	-	828	Proteasome subunit alpha (EC 3.4.25.1), bacterial	Cluster-based Subsystem Grouping Hypotheticals - perhaps Proteosome Related; <br>Proteasome archaeal	 	 
fig|1873.143.peg.5493	CDS	O3_1	5584257	5583517	-3	-	741	Proteasome subunit beta (EC 3.4.25.1), bacterial	Cluster-based Subsystem Grouping Hypotheticals - perhaps Proteosome Related; <br>Proteasome archaeal	 	 
fig|1873.143.peg.5494	CDS	O3_1	5584946	5584275	-2	-	672	hypothetical protein	- none -	 	 
fig|1873.143.peg.5495	CDS	O3_1	5585167	5584952	-1	-	216	Prokaryotic ubiquitin-like protein Pup	Cluster-based Subsystem Grouping Hypotheticals - perhaps Proteosome Related; <br>Proteasome archaeal	 	 
fig|1873.143.peg.5496	CDS	O3_1	5586789	5585272	-3	-	1518	Pup ligase PafA&#39; paralog, possible component of postulated heterodimer PafA-PafA&#39;	Cluster-based Subsystem Grouping Hypotheticals - perhaps Proteosome Related; <br>Proteasome archaeal	 	 
fig|1873.143.peg.5497	CDS	O3_1	5588850	5587069	-3	-	1782	Bacterial proteasome-activating AAA-ATPase (PAN)	Cluster-based Subsystem Grouping Hypotheticals - perhaps Proteosome Related; <br>Proteasome archaeal	 	 
fig|1873.143.peg.5498	CDS	O3_1	5589013	5589318	1	+	306	Ferredoxin	Soluble cytochromes and functionally related electron carriers	 	 
fig|1873.143.peg.5499	CDS	O3_1	5589992	5589420	-2	-	573	FIG00814974: hypothetical protein	- none -	 	 
fig|1873.143.peg.5500	CDS	O3_1	5591190	5590189	-3	-	1002	tRNA (adenine(58)-N(1))-methyltransferase (EC 2.1.1.220)	- none -	 	 
fig|1873.143.peg.5501	CDS	O3_1	5592341	5591187	-2	-	1155	PROBABLE CONSERVED TRANSMEMBRANE ALANINE AND LEUCINE RICH PROTEIN	- none -	 	 
fig|1873.143.peg.5502	CDS	O3_1	5592462	5593376	3	+	915	RecB family exonuclease	- none -	 	 
fig|1873.143.peg.5503	CDS	O3_1	5593654	5594340	1	+	687	Two-component transcriptional response regulator, NarL/FixJ family	- none -	 	 
fig|1873.143.peg.5504	CDS	O3_1	5594692	5595459	1	+	768	ABC transporter, ATP-binding protein	- none -	 	 
fig|1873.143.peg.5505	CDS	O3_1	5595459	5598014	3	+	2556	ABC transporter, fused permease protein	- none -	 	 
fig|1873.143.peg.5506	CDS	O3_1	5598806	5598099	-2	-	708	HAD-superfamily hydrolase MSMEG_4183, subfamily IA	- none -	 	 
fig|1873.143.peg.5507	CDS	O3_1	5599622	5598879	-2	-	744	YpfJ-like protein	- none -	 	 
fig|1873.143.peg.5508	CDS	O3_1	5599960	5599733	-1	-	228	hypothetical protein	- none -	 	 
fig|1873.143.peg.5509	CDS	O3_1	5600756	5600154	-2	-	603	G/U mismatch-specific uracil DNA glycosylase (EC 3.2.2.28)	- none -	 	 
fig|1873.143.peg.5510	CDS	O3_1	5600891	5601169	2	+	279	hypothetical protein	- none -	 	 
fig|1873.143.peg.5511	CDS	O3_1	5601415	5601179	-1	-	237	hypothetical protein	- none -	 	 
fig|1873.143.peg.5512	CDS	O3_1	5602126	5601545	-1	-	582	Protein of unknown function DUF664	- none -	 	 
fig|1873.143.peg.5513	CDS	O3_1	5602148	5602525	2	+	378	hypothetical protein	- none -	 	 
fig|1873.143.peg.5514	CDS	O3_1	5602686	5603030	3	+	345	hypothetical protein	- none -	 	 
fig|1873.143.peg.5515	CDS	O3_1	5604327	5603074	-3	-	1254	hypothetical protein	- none -	 	 
fig|1873.143.peg.5516	CDS	O3_1	5604512	5605699	2	+	1188	Methyltransferase type 11	- none -	 	 
fig|1873.143.peg.5517	CDS	O3_1	5606834	5605950	-2	-	885	Mobile element protein	- none -	 	 
fig|1873.143.peg.5518	CDS	O3_1	5607103	5606831	-1	-	273	Insertion element IS6110 (Mycobacterium tuberculosis) transposase	- none -	 	 
fig|1873.143.peg.5519	CDS	O3_1	5608190	5607084	-2	-	1107	hypothetical protein	- none -	 	 
fig|1873.143.peg.5520	CDS	O3_1	5608887	5609972	3	+	1086	Mobile element protein	- none -	 	 
fig|1873.143.peg.5521	CDS	O3_1	5610100	5610474	1	+	375	hypothetical protein	- none -	 	 
fig|1873.143.peg.5522	CDS	O3_1	5610695	5611201	2	+	507	hypothetical protein	- none -	 	 
fig|1873.143.peg.5523	CDS	O3_1	5611973	5611464	-2	-	510	Acetyltransferase	- none -	 	 
fig|1873.143.peg.5524	CDS	O3_1	5612292	5612149	-3	-	144	hypothetical protein	- none -	 	 
fig|1873.143.peg.5525	CDS	O3_1	5612513	5612644	2	+	132	hypothetical protein	- none -	 	 
fig|1873.143.peg.5526	CDS	O3_1	5612665	5613123	1	+	459	Phosphopantetheine adenylyltransferase (EC 2.7.7.3)	CBSS-266117.6.peg.1260; <br>CBSS-269801.1.peg.1715; <br>Coenzyme A Biosynthesis	 	 
fig|1873.143.peg.5527	CDS	O3_1	5613428	5613760	2	+	333	hypothetical protein	- none -	 	 
fig|1873.143.peg.5528	CDS	O3_1	5614505	5613909	-2	-	597	hypothetical protein	- none -	 	 
fig|1873.143.peg.5529	CDS	O3_1	5615285	5615139	-2	-	147	hypothetical protein	- none -	 	 
fig|1873.143.peg.5530	CDS	O3_1	5615334	5615708	3	+	375	Transcriptional regulator, ArsR family	CBSS-1085.1.peg.1363	 	 
fig|1873.143.peg.5531	CDS	O3_1	5615705	5616211	2	+	507	hypothetical protein	- none -	 	 
fig|1873.143.peg.5532	CDS	O3_1	5616199	5616762	1	+	564	Dihydrofolate reductase (EC 1.5.1.3)	5-FCL-like protein; <br>Folate Biosynthesis	 	 
fig|1873.143.peg.5533	CDS	O3_1	5617152	5618315	3	+	1164	PROBABLE TRANSPOSASE FUSION PROTEIN	- none -	 	 
fig|1873.143.peg.5534	CDS	O3_1	5618550	5618810	3	+	261	integrase family protein	- none -	 	 
fig|1873.143.peg.5535	CDS	O3_1	5622337	5618837	-1	-	3501	5-methyltetrahydrofolate--homocysteine methyltransferase (EC 2.1.1.13)	- none -	 	 
fig|1873.143.peg.5536	CDS	O3_1	5622613	5623482	1	+	870	hypothetical protein	- none -	 	 
fig|1873.143.peg.5537	CDS	O3_1	5623599	5624408	3	+	810	Predicted transcriptional regulator of N-Acetylglucosamine utilization, GntR family	Chitin and N-acetylglucosamine utilization	 	 
fig|1873.143.peg.5538	CDS	O3_1	5625728	5624490	-2	-	1239	L-cysteine:1D-myo-inosityl 2-amino-2-deoxy-alpha-D-glucopyranoside ligase MshC (EC 6.3.1.13)	- none -	 	 
fig|1873.143.peg.5539	CDS	O3_1	5626613	5625795	-2	-	819	Uncharacterized protien SCO1664	- none -	 	 
fig|1873.143.peg.5540	CDS	O3_1	5627194	5626610	-1	-	585	FIG00815361: hypothetical protein	- none -	 	 
fig|1873.143.peg.5541	CDS	O3_1	5628152	5627433	-2	-	720	Phosphoglycerate mutase family protein	- none -	 	 
fig|1873.143.peg.5542	CDS	O3_1	5629537	5628701	-1	-	837	Undecaprenyl-diphosphatase (EC 3.6.1.27)	- none -	 	 
fig|1873.143.peg.5543	CDS	O3_1	5630586	5629534	-3	-	1053	ATP/GTP-binding protein	- none -	 	 
fig|1873.143.peg.5544	CDS	O3_1	5630775	5631746	3	+	972	Aldo/keto reductase, SCO1670 family	- none -	 	 
fig|1873.143.peg.5545	CDS	O3_1	5632696	5631779	-1	-	918	hypothetical protein	- none -	 	 
fig|1873.143.peg.5546	CDS	O3_1	5633783	5632719	-2	-	1065	hypothetical protein	- none -	 	 
fig|1873.143.peg.5547	CDS	O3_1	5634112	5633780	-1	-	333	hypothetical protein	- none -	 	 
fig|1873.143.peg.5548	CDS	O3_1	5634208	5634627	1	+	420	hypothetical protein	- none -	 	 
fig|1873.143.peg.5549	CDS	O3_1	5634624	5634776	3	+	153	hypothetical protein	- none -	 	 
fig|1873.143.peg.5550	CDS	O3_1	5634885	5635439	3	+	555	hypothetical protein	- none -	 	 
fig|1873.143.peg.5551	CDS	O3_1	5635549	5635749	1	+	201	Uncharacterized protein SCO1673	- none -	 	 
fig|1873.143.peg.5552	CDS	O3_1	5636562	5635894	-3	-	669	hypothetical protein	- none -	 	 
fig|1873.143.peg.5553	CDS	O3_1	5637949	5636621	-1	-	1329	YscS-like amidohydrolase	- none -	 	 
fig|1873.143.peg.5554	CDS	O3_1	5638124	5638723	2	+	600	hypothetical protein	- none -	 	 
fig|1873.143.peg.5555	CDS	O3_1	5638810	5639781	1	+	972	LysR family transcriptional regulator STM3121	LysR-family proteins in Salmonella enterica Typhimurium	 	 
fig|1873.143.peg.5556	CDS	O3_1	5639882	5640175	2	+	294	hypothetical protein	- none -	 	 
fig|1873.143.peg.5557	CDS	O3_1	5640590	5640240	-2	-	351	hypothetical protein	- none -	 	 
fig|1873.143.peg.5558	CDS	O3_1	5640790	5640590	-1	-	201	FIG00816912: hypothetical protein	- none -	 	 
fig|1873.143.peg.5559	CDS	O3_1	5643342	5640787	-3	-	2556	ATP-dependent Clp protease ATP-binding subunit SCO6408, ClpC family	- none -	 	 
fig|1873.143.peg.5560	CDS	O3_1	5643535	5643933	1	+	399	hypothetical protein	- none -	 	 
fig|1873.143.peg.5561	CDS	O3_1	5644086	5644346	3	+	261	hypothetical protein	- none -	 	 
fig|1873.143.peg.5562	CDS	O3_1	5644353	5645306	3	+	954	hypothetical protein	- none -	 	 
fig|1873.143.peg.5563	CDS	O3_1	5645299	5647974	1	+	2676	DNA translocase FtsK	- none -	 	 
fig|1873.143.peg.5564	CDS	O3_1	5647971	5648633	3	+	663	hypothetical protein	- none -	 	 
fig|1873.143.peg.5565	CDS	O3_1	5649508	5648684	-1	-	825	hypothetical protein	- none -	 	 
fig|1873.143.peg.5566	CDS	O3_1	5649736	5650404	1	+	669	hypothetical protein	- none -	 	 
fig|1873.143.peg.5567	CDS	O3_1	5651844	5650570	-3	-	1275	hypothetical protein	- none -	 	 
fig|1873.143.peg.5568	CDS	O3_1	5652156	5651854	-3	-	303	hypothetical protein	- none -	 	 
fig|1873.143.peg.5569	CDS	O3_1	5652365	5653171	2	+	807	hypothetical protein	- none -	 	 
fig|1873.143.peg.5570	CDS	O3_1	5653638	5653210	-3	-	429	Mll6598 protein	- none -	 	 
fig|1873.143.peg.5571	CDS	O3_1	5653870	5653631	-1	-	240	hypothetical protein	- none -	 	 
fig|1873.143.peg.5572	CDS	O3_1	5654813	5653941	-2	-	873	FIG003003: hypothetical protein	- none -	 	 
fig|1873.143.peg.5573	CDS	O3_1	5655260	5654862	-2	-	399	Putative DNA-binding protein	- none -	 	 
fig|1873.143.peg.5574	CDS	O3_1	5656081	5655428	-1	-	654	Uridine kinase, type 2 (EC 2.7.1.48)	- none -	 	 
fig|1873.143.peg.5575	CDS	O3_1	5656779	5656174	-3	-	606	Two-component transcriptional response regulator, LuxR family	- none -	 	 
fig|1873.143.peg.5576	CDS	O3_1	5657588	5657181	-2	-	408	transcriptional regulator domain-containing protein	- none -	 	 
fig|1873.143.peg.5577	CDS	O3_1	5658292	5657828	-1	-	465	Rhodanese-related sulfurtransferase, 1 domain	- none -	 	 
fig|1873.143.peg.5578	CDS	O3_1	5658606	5658340	-3	-	267	Cysteine dioxygenase (EC 1.13.11.20)	Aromatic dioxygenase mess; <br>Dioxygenases (EC 1.13.11.-)	 	 
fig|1873.143.peg.5579	CDS	O3_1	5659093	5658716	-1	-	378	hypothetical protein	- none -	 	 
fig|1873.143.peg.5580	CDS	O3_1	5659157	5659549	2	+	393	putative ankyrin-like protein.	- none -	 	 
fig|1873.143.peg.5581	CDS	O3_1	5659606	5660532	1	+	927	hypothetical protein	- none -	 	 
fig|1873.143.peg.5582	CDS	O3_1	5661004	5660540	-1	-	465	hypothetical protein	- none -	 	 
fig|1873.143.peg.5583	CDS	O3_1	5661988	5661485	-1	-	504	hypothetical protein	- none -	 	 
fig|1873.143.peg.5584	CDS	O3_1	5662909	5662109	-1	-	801	ANTAR domain protein	- none -	 	 
fig|1873.143.peg.5585	CDS	O3_1	5665331	5663040	-2	-	2292	Protein translocase subunit SecA paralog 1	- none -	 	 
fig|1873.143.peg.5586	CDS	O3_1	5667170	5665419	-2	-	1752	Efflux ABC transporter, permease/ATP-binding protein SCO3235	- none -	 	 
fig|1873.143.peg.5587	CDS	O3_1	5668323	5667235	-3	-	1089	Alcohol dehydrogenase, zinc-binding domain protein	- none -	 	 
fig|1873.143.peg.5588	CDS	O3_1	5669320	5668316	-1	-	1005	oxidoreductase-like protein	- none -	 	 
fig|1873.143.peg.5589	CDS	O3_1	5669516	5670532	2	+	1017	Glucosyl-3-phosphoglycerate synthase (EC 2.4.1.266)	- none -	 	 
fig|1873.143.peg.5590	CDS	O3_1	5670582	5671739	3	+	1158	Glycosyltransferase	- none -	 	 
fig|1873.143.peg.5591	CDS	O3_1	5671826	5672284	2	+	459	hypothetical protein	- none -	 	 
fig|1873.143.peg.5592	CDS	O3_1	5672375	5673103	2	+	729	hypothetical protein	- none -	 	 
fig|1873.143.peg.5593	CDS	O3_1	5673228	5675219	3	+	1992	Cytochrome c oxidase polypeptide I (EC 1.9.3.1)	Terminal cytochrome C oxidases	 	 
fig|1873.143.peg.5594	CDS	O3_1	5676437	5675301	-2	-	1137	Putative RNA polymerase sigma factor	- none -	 	 
fig|1873.143.peg.5595	CDS	O3_1	5678070	5676658	-3	-	1413	hypothetical protein	- none -	 	 
